customer_id,booking_id,pickup_date,pickup_time,pickup_location_name,pickup_latitude,pickup_longitude,dropoff_suburb,dropoff_latitude,dropoff_longitude,number_of_people,kids_under_5,count_kids_under_5,accessible_vehicle_required,special_requirements,booking_channel,payment_method,cab_company_name,cab_company_id,pickup_time_parsed,pickup_datetime
CUST100413,BK04180413,2026-04-18,10:40 PM,Castlemaine St Pickup Zone,-27.46392,153.00872,Paddington,-27.4595,152.9989,2,0,0,0,Extra luggage,Web,Card,BlueLine Cabs,CAB203,1900-01-01 22:40:00,2026-04-18 22:40:00
CUST100414,BK04180414,2026-04-18,11:30 PM,Cribb St Pickup Bay,-27.46817,153.00639,Eagle Farm,-27.4337,153.0871,4,0,0,0,Pram/Stroller,App,Digital Wallet,CityLoop Taxi Service,CAB206,1900-01-01 23:30:00,2026-04-18 23:30:00
CUST100415,BK04180415,2026-04-18,10:00 PM,Heussler Tce Pickup Bay,-27.46542,153.00412,Kelvin Grove,-27.4518,153.0132,1,0,0,0,None,App,Cash,EventLink Rides,CAB204,1900-01-01 22:00:00,2026-04-18 22:00:00
CUST100416,BK04180416,2026-04-18,10:05 PM,Castlemaine St Pickup Zone,-27.46392,153.00872,Bulimba,-27.4516,153.0578,1,0,0,0,None,Web,Cash,RiverCity Taxi Network,CAB202,1900-01-01 22:05:00,2026-04-18 22:05:00
CUST100417,BK04180417,2026-04-18,09:05 PM,Cribb St Pickup Bay,-27.46817,153.00639,Taringa,-27.4912,152.9805,1,0,0,1,Wheelchair foldable,Web,Digital Wallet,Metro Cabs Brisbane,CAB201,1900-01-01 21:05:00,2026-04-18 21:05:00
CUST100418,BK04180418,2026-04-18,09:55 PM,Park Rd Pickup Zone,-27.47197,153.0051,Mount Gravatt,-27.5346,153.0738,1,0,0,0,None,Event Kiosk,Cash,RiverCity Taxi Network,CAB202,1900-01-01 21:55:00,2026-04-18 21:55:00
CUST100419,BK04180419,2026-04-18,11:45 PM,Heussler Tce Pickup Bay,-27.46542,153.00412,Taringa,-27.4912,152.9805,1,0,0,0,None,Event Kiosk,Card,NightMove Cabs,CAB205,1900-01-01 23:45:00,2026-04-18 23:45:00
CUST100420,BK04180420,2026-04-18,11:40 PM,Cribb St Pickup Bay,-27.46817,153.00639,Windsor,-27.4378,153.0287,1,0,0,0,Booster seat requested,Event Kiosk,Digital Wallet,CityLoop Taxi Service,CAB206,1900-01-01 23:40:00,2026-04-18 23:40:00
CUST100421,BK04180421,2026-04-18,10:35 PM,Caxton St Pickup Point,-27.4636,153.01159,Chermside,-27.3847,153.0318,4,0,0,0,Extra luggage,Web,Card,BlueLine Cabs,CAB203,1900-01-01 22:35:00,2026-04-18 22:35:00
CUST100422,BK04180422,2026-04-18,09:10 PM,Given Tce Pickup Point,-27.4649,153.00591,Windsor,-27.4378,153.0287,2,0,0,0,Wheelchair foldable,Event Kiosk,Card,EventLink Rides,CAB204,1900-01-01 21:10:00,2026-04-18 21:10:00
CUST100423,BK04180423,2026-04-18,10:10 PM,Milton Rd Pickup Bay,-27.46672,153.01109,New Farm,-27.4679,153.0469,2,0,0,0,Extra luggage,Phone,Card,BlueLine Cabs,CAB203,1900-01-01 22:10:00,2026-04-18 22:10:00
CUST100424,BK04180424,2026-04-18,11:05 PM,Castlemaine St Pickup Zone,-27.46392,153.00872,Albion,-27.4315,153.0422,3,1,2,0,Booster seat requested,Event Kiosk,Card,CityLoop Taxi Service,CAB206,1900-01-01 23:05:00,2026-04-18 23:05:00
CUST100425,BK04180425,2026-04-18,11:35 PM,Upper Roma St Pickup Zone,-27.4662,153.01391,Kedron,-27.4025,153.0286,2,0,0,0,None,App,Digital Wallet,BlueLine Cabs,CAB203,1900-01-01 23:35:00,2026-04-18 23:35:00
CUST100426,BK04180426,2026-04-18,10:45 PM,Baroona Rd Pickup Point,-27.46849,153.00298,Cleveland,-27.5274,153.2643,1,0,0,0,Extra luggage,Event Kiosk,Digital Wallet,NightMove Cabs,CAB205,1900-01-01 22:45:00,2026-04-18 22:45:00
CUST100427,BK04180427,2026-04-18,10:40 PM,Milton Rd Pickup Bay,-27.46672,153.01109,Kelvin Grove,-27.4518,153.0132,1,0,0,0,None,App,Card,CityLoop Taxi Service,CAB206,1900-01-01 22:40:00,2026-04-18 22:40:00
CUST100428,BK04180428,2026-04-18,09:50 PM,Heussler Tce Pickup Bay,-27.46542,153.00412,Ascot,-27.4317,153.0659,1,0,0,0,Quiet ride preferred,App,Card,EventLink Rides,CAB204,1900-01-01 21:50:00,2026-04-18 21:50:00
CUST100429,BK04180429,2026-04-18,09:55 PM,Baroona Rd Pickup Point,-27.46849,153.00298,Bardon,-27.4619,152.9793,5,0,0,0,Booster seat requested,Web,Digital Wallet,BlueLine Cabs,CAB203,1900-01-01 21:55:00,2026-04-18 21:55:00
CUST100430,BK04180430,2026-04-18,10:20 PM,Milton Rd Pickup Bay,-27.46672,153.01109,Greenslopes,-27.509,153.0499,3,1,1,0,Booster seat requested,Web,Cash,RiverCity Taxi Network,CAB202,1900-01-01 22:20:00,2026-04-18 22:20:00
CUST100431,BK04180431,2026-04-18,10:20 PM,Cribb St Pickup Bay,-27.46817,153.00639,Greenslopes,-27.509,153.0499,3,0,0,0,Pram/Stroller,App,Digital Wallet,EventLink Rides,CAB204,1900-01-01 22:20:00,2026-04-18 22:20:00
CUST100432,BK04180432,2026-04-18,10:20 PM,Castlemaine St Pickup Zone,-27.46392,153.00872,New Farm,-27.4679,153.0469,3,0,0,0,Extra luggage,Web,Digital Wallet,CityLoop Taxi Service,CAB206,1900-01-01 22:20:00,2026-04-18 22:20:00
CUST100433,BK04180433,2026-04-18,11:20 PM,Upper Roma St Pickup Zone,-27.4662,153.01391,Mount Gravatt,-27.5346,153.0738,5,0,0,0,None,App,Card,RiverCity Taxi Network,CAB202,1900-01-01 23:20:00,2026-04-18 23:20:00
CUST100434,BK04180434,2026-04-18,10:55 PM,Upper Roma St Pickup Zone,-27.4662,153.01391,Mount Gravatt,-27.5346,153.0738,1,0,0,0,Pram/Stroller,App,Digital Wallet,EventLink Rides,CAB204,1900-01-01 22:55:00,2026-04-18 22:55:00
CUST100435,BK04180435,2026-04-18,11:15 PM,Upper Roma St Pickup Zone,-27.4662,153.01391,Newstead,-27.4432,153.0417,1,0,0,1,None,App,Card,BlueLine Cabs,CAB203,1900-01-01 23:15:00,2026-04-18 23:15:00
CUST100436,BK04180436,2026-04-18,09:45 PM,Baroona Rd Pickup Point,-27.46849,153.00298,Milton,-27.4707,153.0019,5,0,0,0,Pram/Stroller,Phone,Card,RiverCity Taxi Network,CAB202,1900-01-01 21:45:00,2026-04-18 21:45:00
CUST100437,BK04180437,2026-04-18,10:30 PM,Heussler Tce Pickup Bay,-27.46542,153.00412,Brisbane City,-27.4698,153.0251,1,0,0,0,Wheelchair foldable,App,Cash,NightMove Cabs,CAB205,1900-01-01 22:30:00,2026-04-18 22:30:00
CUST100438,BK04180438,2026-04-18,10:45 PM,Given Tce Pickup Point,-27.4649,153.00591,New Farm,-27.4679,153.0469,2,0,0,0,Quiet ride preferred,Web,Cash,NightMove Cabs,CAB205,1900-01-01 22:45:00,2026-04-18 22:45:00
CUST100439,BK04180439,2026-04-18,09:15 PM,Castlemaine St Pickup Zone,-27.46392,153.00872,Paddington,-27.4595,152.9989,2,0,0,0,Pram/Stroller,Event Kiosk,Cash,CityLoop Taxi Service,CAB206,1900-01-01 21:15:00,2026-04-18 21:15:00
CUST100440,BK04180440,2026-04-18,11:00 PM,Upper Roma St Pickup Zone,-27.4662,153.01391,Milton,-27.4707,153.0019,3,1,1,0,Pram/Stroller,Event Kiosk,Cash,CityLoop Taxi Service,CAB206,1900-01-01 23:00:00,2026-04-18 23:00:00
CUST100441,BK04180441,2026-04-18,11:00 PM,Milton Rd Pickup Bay,-27.46672,153.01109,Toowong,-27.4852,152.9923,3,1,1,0,Pram/Stroller,Phone,Card,EventLink Rides,CAB204,1900-01-01 23:00:00,2026-04-18 23:00:00
CUST100442,BK04180442,2026-04-18,10:20 PM,Caxton St Pickup Point,-27.4636,153.01159,Cleveland,-27.5274,153.2643,2,1,1,0,Booster seat requested,Event Kiosk,Card,EventLink Rides,CAB204,1900-01-01 22:20:00,2026-04-18 22:20:00
CUST100443,BK04180443,2026-04-18,10:10 PM,Caxton St Pickup Point,-27.4636,153.01159,Hawthorne,-27.4623,153.0587,2,0,0,0,Booster seat requested,Event Kiosk,Card,Metro Cabs Brisbane,CAB201,1900-01-01 22:10:00,2026-04-18 22:10:00
CUST100444,BK04180444,2026-04-18,10:15 PM,Given Tce Pickup Point,-27.4649,153.00591,Annerley,-27.5128,153.0311,3,0,0,0,None,Web,Card,Metro Cabs Brisbane,CAB201,1900-01-01 22:15:00,2026-04-18 22:15:00
CUST100445,BK04180445,2026-04-18,10:45 PM,Upper Roma St Pickup Zone,-27.4662,153.01391,Albion,-27.4315,153.0422,1,0,0,0,None,Web,Digital Wallet,CityLoop Taxi Service,CAB206,1900-01-01 22:45:00,2026-04-18 22:45:00
CUST100446,BK04180446,2026-04-18,11:15 PM,Park Rd Pickup Zone,-27.47197,153.0051,Camp Hill,-27.4931,153.0767,3,1,2,0,Pram/Stroller,Phone,Cash,RiverCity Taxi Network,CAB202,1900-01-01 23:15:00,2026-04-18 23:15:00
CUST100447,BK04180447,2026-04-18,11:15 PM,Petrie Tce Pickup Point,-27.4657,153.0125,Woolloongabba,-27.4902,153.0344,3,1,1,0,Booster seat requested,App,Card,RiverCity Taxi Network,CAB202,1900-01-01 23:15:00,2026-04-18 23:15:00
CUST100448,BK04180448,2026-04-18,09:55 PM,Given Tce Pickup Point,-27.4649,153.00591,Toowong,-27.4852,152.9923,2,0,0,0,Pram/Stroller,Web,Card,RiverCity Taxi Network,CAB202,1900-01-01 21:55:00,2026-04-18 21:55:00
CUST100449,BK04180449,2026-04-18,11:05 PM,Milton Rd Pickup Bay,-27.46672,153.01109,Fairfield,-27.5076,153.0247,1,0,0,0,Booster seat requested,App,Card,CityLoop Taxi Service,CAB206,1900-01-01 23:05:00,2026-04-18 23:05:00
CUST100450,BK04180450,2026-04-18,11:25 PM,Caxton St Pickup Point,-27.4636,153.01159,Nundah,-27.4031,153.0606,2,0,0,0,Extra luggage,Phone,Card,CityLoop Taxi Service,CAB206,1900-01-01 23:25:00,2026-04-18 23:25:00
CUST100451,BK04180451,2026-04-18,10:25 PM,Castlemaine St Pickup Zone,-27.46392,153.00872,The Gap,-27.4413,152.9389,1,0,0,0,Pram/Stroller,Event Kiosk,Cash,BlueLine Cabs,CAB203,1900-01-01 22:25:00,2026-04-18 22:25:00
CUST100452,BK04180452,2026-04-18,11:20 PM,Park Rd Pickup Zone,-27.47197,153.0051,Forest Lake,-27.6253,152.9689,3,0,0,0,Booster seat requested,App,Cash,CityLoop Taxi Service,CAB206,1900-01-01 23:20:00,2026-04-18 23:20:00
CUST100453,BK04180453,2026-04-18,10:25 PM,Caxton St Pickup Point,-27.4636,153.01159,Eight Mile Plains,-27.581,153.1008,6,1,2,0,Booster seat requested,Web,Card,Metro Cabs Brisbane,CAB201,1900-01-01 22:25:00,2026-04-18 22:25:00
CUST100454,BK04180454,2026-04-18,11:00 PM,Caxton St Pickup Point,-27.4636,153.01159,Coorparoo,-27.4935,153.0589,2,1,1,0,None,App,Cash,CityLoop Taxi Service,CAB206,1900-01-01 23:00:00,2026-04-18 23:00:00
CUST100455,BK04180455,2026-04-18,11:05 PM,Upper Roma St Pickup Zone,-27.4662,153.01391,St Lucia,-27.4966,153.006,1,0,0,0,None,Web,Cash,BlueLine Cabs,CAB203,1900-01-01 23:05:00,2026-04-18 23:05:00
CUST100456,BK04180456,2026-04-18,10:45 PM,Upper Roma St Pickup Zone,-27.4662,153.01391,Hawthorne,-27.4623,153.0587,6,0,0,0,None,Web,Card,NightMove Cabs,CAB205,1900-01-01 22:45:00,2026-04-18 22:45:00
CUST100457,BK04180457,2026-04-18,10:30 PM,Caxton St Pickup Point,-27.4636,153.01159,Red Hill,-27.4527,153.0041,3,1,1,0,None,App,Digital Wallet,BlueLine Cabs,CAB203,1900-01-01 22:30:00,2026-04-18 22:30:00
CUST100458,BK04180458,2026-04-18,11:50 PM,Castlemaine St Pickup Zone,-27.46392,153.00872,Wynnum,-27.4415,153.1701,1,0,0,0,Quiet ride preferred,Web,Card,BlueLine Cabs,CAB203,1900-01-01 23:50:00,2026-04-18 23:50:00
CUST100459,BK04180459,2026-04-18,10:10 PM,Upper Roma St Pickup Zone,-27.4662,153.01391,Sunnybank,-27.5768,153.0567,4,0,0,0,None,Web,Cash,CityLoop Taxi Service,CAB206,1900-01-01 22:10:00,2026-04-18 22:10:00
CUST100460,BK04180460,2026-04-18,11:30 PM,Milton Rd Pickup Bay,-27.46672,153.01109,Eight Mile Plains,-27.581,153.1008,4,1,1,0,Quiet ride preferred,App,Digital Wallet,RiverCity Taxi Network,CAB202,1900-01-01 23:30:00,2026-04-18 23:30:00
CUST100461,BK04180461,2026-04-18,11:05 PM,Castlemaine St Pickup Zone,-27.46392,153.00872,Kangaroo Point,-27.4768,153.0365,2,0,0,0,None,App,Digital Wallet,CityLoop Taxi Service,CAB206,1900-01-01 23:05:00,2026-04-18 23:05:00
CUST100462,BK04180462,2026-04-18,10:15 PM,Upper Roma St Pickup Zone,-27.4662,153.01391,West End,-27.4816,153.0096,3,1,2,0,None,Event Kiosk,Digital Wallet,RiverCity Taxi Network,CAB202,1900-01-01 22:15:00,2026-04-18 22:15:00
CUST100463,BK04180463,2026-04-18,11:45 PM,Cribb St Pickup Bay,-27.46817,153.00639,Nundah,-27.4031,153.0606,1,0,0,0,None,App,Card,RiverCity Taxi Network,CAB202,1900-01-01 23:45:00,2026-04-18 23:45:00
CUST100464,BK04180464,2026-04-18,10:05 PM,Milton Rd Pickup Bay,-27.46672,153.01109,Eagle Farm,-27.4337,153.0871,2,0,0,0,None,Web,Digital Wallet,NightMove Cabs,CAB205,1900-01-01 22:05:00,2026-04-18 22:05:00
CUST100465,BK04180465,2026-04-18,11:15 PM,Heussler Tce Pickup Bay,-27.46542,153.00412,Ascot,-27.4317,153.0659,5,1,2,0,Pram/Stroller,Web,Card,CityLoop Taxi Service,CAB206,1900-01-01 23:15:00,2026-04-18 23:15:00
CUST100466,BK04180466,2026-04-18,11:25 PM,Baroona Rd Pickup Point,-27.46849,153.00298,Chermside,-27.3847,153.0318,1,0,0,0,Quiet ride preferred,Event Kiosk,Digital Wallet,CityLoop Taxi Service,CAB206,1900-01-01 23:25:00,2026-04-18 23:25:00
CUST100467,BK04180467,2026-04-18,10:15 PM,Cribb St Pickup Bay,-27.46817,153.00639,The Gap,-27.4413,152.9389,1,0,0,0,Extra luggage,Web,Card,EventLink Rides,CAB204,1900-01-01 22:15:00,2026-04-18 22:15:00
CUST100468,BK04180468,2026-04-18,11:35 PM,Petrie Tce Pickup Point,-27.4657,153.0125,Indooroopilly,-27.5008,152.9733,2,0,0,0,Pram/Stroller,App,Card,EventLink Rides,CAB204,1900-01-01 23:35:00,2026-04-18 23:35:00
CUST100469,BK04180469,2026-04-18,10:10 PM,Milton Rd Pickup Bay,-27.46672,153.01109,Fortitude Valley,-27.4574,153.0348,1,0,0,0,Quiet ride preferred,Event Kiosk,Digital Wallet,RiverCity Taxi Network,CAB202,1900-01-01 22:10:00,2026-04-18 22:10:00
CUST100470,BK04180470,2026-04-18,10:20 PM,Heussler Tce Pickup Bay,-27.46542,153.00412,Mount Gravatt,-27.5346,153.0738,4,0,0,0,Booster seat requested,Phone,Digital Wallet,RiverCity Taxi Network,CAB202,1900-01-01 22:20:00,2026-04-18 22:20:00
CUST100471,BK04180471,2026-04-18,10:35 PM,Milton Rd Pickup Bay,-27.46672,153.01109,New Farm,-27.4679,153.0469,3,1,1,0,Booster seat requested,Event Kiosk,Card,BlueLine Cabs,CAB203,1900-01-01 22:35:00,2026-04-18 22:35:00
CUST100472,BK04180472,2026-04-18,11:55 PM,Upper Roma St Pickup Zone,-27.4662,153.01391,Forest Lake,-27.6253,152.9689,1,0,0,0,Extra luggage,App,Cash,RiverCity Taxi Network,CAB202,1900-01-01 23:55:00,2026-04-18 23:55:00
CUST100473,BK04180473,2026-04-18,11:20 PM,Park Rd Pickup Zone,-27.47197,153.0051,Nundah,-27.4031,153.0606,2,0,0,0,Pram/Stroller,App,Digital Wallet,NightMove Cabs,CAB205,1900-01-01 23:20:00,2026-04-18 23:20:00
CUST100474,BK04180474,2026-04-18,10:05 PM,Given Tce Pickup Point,-27.4649,153.00591,Spring Hill,-27.4616,153.0257,4,0,0,1,Booster seat requested,App,Card,BlueLine Cabs,CAB203,1900-01-01 22:05:00,2026-04-18 22:05:00
CUST100475,BK04180475,2026-04-18,10:00 PM,Petrie Tce Pickup Point,-27.4657,153.0125,Carindale,-27.5032,153.1024,1,0,0,0,None,Event Kiosk,Digital Wallet,CityLoop Taxi Service,CAB206,1900-01-01 22:00:00,2026-04-18 22:00:00
CUST100476,BK04180476,2026-04-18,09:55 PM,Heussler Tce Pickup Bay,-27.46542,153.00412,Forest Lake,-27.6253,152.9689,2,0,0,0,Pram/Stroller,App,Card,Metro Cabs Brisbane,CAB201,1900-01-01 21:55:00,2026-04-18 21:55:00
CUST100477,BK04180477,2026-04-18,11:00 PM,Cribb St Pickup Bay,-27.46817,153.00639,Nundah,-27.4031,153.0606,4,0,0,0,Quiet ride preferred,Event Kiosk,Card,NightMove Cabs,CAB205,1900-01-01 23:00:00,2026-04-18 23:00:00
CUST100478,BK04180478,2026-04-18,11:05 PM,Park Rd Pickup Zone,-27.47197,153.0051,The Gap,-27.4413,152.9389,3,0,0,0,Booster seat requested,Web,Cash,Metro Cabs Brisbane,CAB201,1900-01-01 23:05:00,2026-04-18 23:05:00
CUST100479,BK04180479,2026-04-18,10:20 PM,Cribb St Pickup Bay,-27.46817,153.00639,Spring Hill,-27.4616,153.0257,2,1,1,0,Booster seat requested,Phone,Card,RiverCity Taxi Network,CAB202,1900-01-01 22:20:00,2026-04-18 22:20:00
CUST100480,BK04180480,2026-04-18,09:45 PM,Upper Roma St Pickup Zone,-27.4662,153.01391,Fairfield,-27.5076,153.0247,2,0,0,0,None,Phone,Digital Wallet,BlueLine Cabs,CAB203,1900-01-01 21:45:00,2026-04-18 21:45:00
CUST100481,BK04180481,2026-04-18,10:10 PM,Given Tce Pickup Point,-27.4649,153.00591,Woolloongabba,-27.4902,153.0344,5,0,0,0,Booster seat requested,App,Card,BlueLine Cabs,CAB203,1900-01-01 22:10:00,2026-04-18 22:10:00
CUST100482,BK04180482,2026-04-18,10:45 PM,Upper Roma St Pickup Zone,-27.4662,153.01391,Norman Park,-27.4794,153.0607,2,0,0,0,None,App,Card,RiverCity Taxi Network,CAB202,1900-01-01 22:45:00,2026-04-18 22:45:00
CUST100483,BK04180483,2026-04-18,11:00 PM,Cribb St Pickup Bay,-27.46817,153.00639,Moorooka,-27.5342,153.0247,1,0,0,0,Quiet ride preferred,Phone,Digital Wallet,NightMove Cabs,CAB205,1900-01-01 23:00:00,2026-04-18 23:00:00
CUST100484,BK04180484,2026-04-18,09:55 PM,Caxton St Pickup Point,-27.4636,153.01159,Sunnybank,-27.5768,153.0567,5,0,0,0,None,Event Kiosk,Digital Wallet,CityLoop Taxi Service,CAB206,1900-01-01 21:55:00,2026-04-18 21:55:00
CUST100485,BK04180485,2026-04-18,10:25 PM,Baroona Rd Pickup Point,-27.46849,153.00298,Woolloongabba,-27.4902,153.0344,2,0,0,0,None,Phone,Digital Wallet,NightMove Cabs,CAB205,1900-01-01 22:25:00,2026-04-18 22:25:00
CUST100486,BK04180486,2026-04-18,11:25 PM,Castlemaine St Pickup Zone,-27.46392,153.00872,Herston,-27.4448,153.0184,1,0,0,0,None,App,Cash,BlueLine Cabs,CAB203,1900-01-01 23:25:00,2026-04-18 23:25:00
CUST100487,BK04180487,2026-04-18,10:00 PM,Petrie Tce Pickup Point,-27.4657,153.0125,Carindale,-27.5032,153.1024,4,0,0,0,None,Phone,Card,BlueLine Cabs,CAB203,1900-01-01 22:00:00,2026-04-18 22:00:00
CUST100488,BK04180488,2026-04-18,10:25 PM,Heussler Tce Pickup Bay,-27.46542,153.00412,Woolloongabba,-27.4902,153.0344,2,0,0,0,Quiet ride preferred,Event Kiosk,Digital Wallet,RiverCity Taxi Network,CAB202,1900-01-01 22:25:00,2026-04-18 22:25:00
CUST100489,BK04180489,2026-04-18,10:20 PM,Caxton St Pickup Point,-27.4636,153.01159,West End,-27.4816,153.0096,2,1,1,0,Booster seat requested,Event Kiosk,Cash,Metro Cabs Brisbane,CAB201,1900-01-01 22:20:00,2026-04-18 22:20:00
CUST100490,BK04180490,2026-04-18,10:40 PM,Castlemaine St Pickup Zone,-27.46392,153.00872,Manly,-27.4536,153.1869,4,1,1,0,Booster seat requested,App,Card,CityLoop Taxi Service,CAB206,1900-01-01 22:40:00,2026-04-18 22:40:00
CUST100491,BK04180491,2026-04-18,11:15 PM,Given Tce Pickup Point,-27.4649,153.00591,Red Hill,-27.4527,153.0041,2,0,0,0,None,App,Cash,Metro Cabs Brisbane,CAB201,1900-01-01 23:15:00,2026-04-18 23:15:00
CUST100492,BK04180492,2026-04-18,10:00 PM,Heussler Tce Pickup Bay,-27.46542,153.00412,Norman Park,-27.4794,153.0607,2,1,1,0,Booster seat requested,Phone,Digital Wallet,Metro Cabs Brisbane,CAB201,1900-01-01 22:00:00,2026-04-18 22:00:00
CUST100493,BK04180493,2026-04-18,11:15 PM,Heussler Tce Pickup Bay,-27.46542,153.00412,The Gap,-27.4413,152.9389,2,0,0,0,Wheelchair foldable,Phone,Card,NightMove Cabs,CAB205,1900-01-01 23:15:00,2026-04-18 23:15:00
CUST100494,BK04180494,2026-04-18,10:05 PM,Given Tce Pickup Point,-27.4649,153.00591,Moorooka,-27.5342,153.0247,4,1,2,0,None,App,Digital Wallet,CityLoop Taxi Service,CAB206,1900-01-01 22:05:00,2026-04-18 22:05:00
CUST100495,BK04180495,2026-04-18,10:35 PM,Petrie Tce Pickup Point,-27.4657,153.0125,Norman Park,-27.4794,153.0607,5,0,0,0,Booster seat requested,Web,Digital Wallet,NightMove Cabs,CAB205,1900-01-01 22:35:00,2026-04-18 22:35:00
CUST100496,BK04180496,2026-04-18,11:20 PM,Castlemaine St Pickup Zone,-27.46392,153.00872,Bulimba,-27.4516,153.0578,3,1,1,0,None,Web,Digital Wallet,BlueLine Cabs,CAB203,1900-01-01 23:20:00,2026-04-18 23:20:00
CUST100497,BK04180497,2026-04-18,11:00 PM,Park Rd Pickup Zone,-27.47197,153.0051,Moorooka,-27.5342,153.0247,1,0,0,0,Extra luggage,App,Digital Wallet,Metro Cabs Brisbane,CAB201,1900-01-01 23:00:00,2026-04-18 23:00:00
CUST100498,BK04180498,2026-04-18,10:20 PM,Petrie Tce Pickup Point,-27.4657,153.0125,Manly,-27.4536,153.1869,2,0,0,0,Wheelchair foldable,Phone,Digital Wallet,EventLink Rides,CAB204,1900-01-01 22:20:00,2026-04-18 22:20:00
CUST100499,BK04180499,2026-04-18,10:10 PM,Park Rd Pickup Zone,-27.47197,153.0051,Chermside,-27.3847,153.0318,3,1,1,0,Wheelchair foldable,Web,Digital Wallet,NightMove Cabs,CAB205,1900-01-01 22:10:00,2026-04-18 22:10:00
CUST100500,BK04180500,2026-04-18,10:25 PM,Park Rd Pickup Zone,-27.47197,153.0051,Toowong,-27.4852,152.9923,4,1,2,0,None,Event Kiosk,Digital Wallet,EventLink Rides,CAB204,1900-01-01 22:25:00,2026-04-18 22:25:00
